Symbol,market_cap,timeframe,HVD_date_1,HVD_vol_1,HVD_date_2,HVD_vol_2,HVD_date_3,HVD_vol_3,HVD_date_4,HVD_vol_4,HVD_date_5,HVD_vol_5,HVD_date_6,HVD_vol_6,HVD_date_7,HVD_vol_7,HVD_date_8,HVD_vol_8,HVD_date_9,HVD_vol_9,HVD_date_10,HVD_vol_10,HVD_date_11,HVD_vol_11,HVD_date_12,HVD_vol_12,HVD_date_13,HVD_vol_13,HVD_date_14,HVD_vol_14,HVD_date_15,HVD_vol_15,HVD_date_16,HVD_vol_16,HVD_date_17,HVD_vol_17,HVD_date_18,HVD_vol_18,HVD_date_19,HVD_vol_19,HVD_date_20,HVD_vol_20
FRSH,2830961787.9171205,monthly,2026-08-01,89999604,2026-07-01,200362456,2026-05-01,180138349,2026-04-01,204614000,2026-03-01,123199900,2026-02-01,82527000,2026-01-01,82807700,2025-11-01,91596500,2025-10-01,72470300,2025-09-01,81724600,2025-08-01,100706900,2025-07-01,110920700,2025-04-01,80649100.0,2025-02-01,84084400.0,2025-01-01,79918600.0,2024-12-01,79107700.0,2024-11-01,113994300.0,2024-05-01,85887800.0,2023-08-01,76410600.0,2022-06-01,81564900.0
CWT,2937597955.3842278,monthly,2026-04-01,12634800,2026-03-01,10523800,2026-01-01,6932300,2025-12-01,10269900,2025-11-01,7485700,2025-10-01,9255800,2025-09-01,7113600,2025-07-01,7167900,2025-06-01,7459700,2025-05-01,7294000,2025-04-01,9205400,2025-03-01,7912900,2025-02-01,7236600.0,2025-01-01,7388900.0,2024-12-01,7106000.0,2024-05-01,7614000.0,2024-04-01,10616200.0,2023-07-01,9398200.0,2023-06-01,8023800.0,2020-03-01,11120100.0
NPO,8012498314.254536,monthly,2026-05-01,3594468,2026-04-01,5777700,2026-03-01,5071200,2026-01-01,3374100,2025-12-01,3949900,2025-11-01,3648200,2025-10-01,4754300,2025-08-01,2822700,2025-06-01,2987700,2025-05-01,3228100,2025-04-01,3154400,2025-03-01,2964300,2024-12-01,2800800.0,2024-11-01,2719600.0,2023-06-01,3816200.0,2023-03-01,3072500.0,2022-12-01,2938600.0,2020-06-01,3060600.0,2020-05-01,2789400.0,2020-03-01,3394100.0
FLY,4194567476.043072,monthly,2026-08-01,38514702,2026-07-31,2719443,2026-07-17,5089000,2026-07-01,27651024,2026-06-01,50018239,2026-05-01,105368230,2026-04-01,145593200,2026-03-01,119723100,2026-02-01,28698400,2026-01-01,74574200,2025-12-01,66402000,2025-11-01,43318300,2025-10-01,51405300.0,2025-09-01,30410800.0,2025-08-01,57798700.0,,,,,,,,,,
MNR,2123386007.882027,monthly,2026-08-01,3778628,2026-05-01,9179199,2026-04-01,27848600,2026-03-01,8150500,2026-01-01,6626300,2025-12-01,8514700,2025-11-01,8925600,2025-10-01,7284200,2025-09-01,4744100,2025-08-01,5953600,2025-07-01,7346400,2025-06-01,9416600,2025-05-01,6689700.0,2025-04-01,4811300.0,2025-03-01,5136600.0,2025-02-01,10083300.0,2024-12-01,5901200.0,2024-11-01,4314800.0,2024-09-01,6711300.0,2024-05-01,3668500.0
CVBF,3963183635.0,monthly,2026-05-01,21979883,2026-04-01,49419000,2026-03-01,32263800,2026-01-01,29642500,2025-12-01,31317500,2025-07-01,20214500,2025-04-01,20503300,2024-07-01,20441300,2024-02-01,21060300,2023-12-01,22236100,2023-10-01,25876400,2023-07-01,32233900,2023-06-01,36001900.0,2023-05-01,38384500.0,2023-04-01,27028900.0,2023-03-01,36903800.0,2022-06-01,22302200.0,2022-04-01,20374700.0,2022-03-01,28306200.0,2020-03-01,33896400.0
NSA,6108956184.302629,monthly,2026-04-01,20751900,2026-03-01,64175600,2026-01-01,33484500,2025-12-01,25025300,2025-11-01,22155000,2025-10-01,29381200,2025-09-01,23999600,2025-08-01,22591200,2025-07-01,24503300,2025-06-01,25177500,2025-05-01,20934400,2024-03-01,18505800,2023-09-01,18749500.0,2023-08-01,25776700.0,2023-06-01,20555500.0,2023-03-01,18960600.0,2022-06-01,28821700.0,2022-05-01,21758000.0,2021-07-01,25342500.0,2021-05-01,29556400.0
STEL,2021042515.14519,monthly,2026-04-01,6296100,2026-03-01,8076300,2026-02-01,11036400,2026-01-01,8617700,2025-12-01,5912000,2025-10-01,5051900,2025-09-01,5263500,2025-08-01,5784300,2025-07-01,6541100,2025-06-01,5458300,2025-05-01,5485600,2025-04-01,5364500,2025-03-01,5292000.0,2024-07-01,4952200.0,2023-06-01,4703000.0,2023-03-01,5509300.0,2022-12-01,4641600.0,2022-11-01,4566900.0,2022-10-01,6871600.0,2022-09-01,10566100.0
TFSL,4904758532.737862,monthly,2026-08-01,10988640,2026-05-01,14685545,2026-04-01,14532900,2026-03-01,17811000,2026-01-01,12916100,2025-12-01,16837500,2025-11-01,8750000,2025-10-01,9664700,2025-09-01,9500800,2025-06-01,7523400,2025-04-01,9195300,2023-12-01,9465200,2023-06-01,7874500.0,2023-05-01,9471200.0,2023-03-01,9754600.0,2022-05-01,8234300.0,2021-02-01,9056800.0,2020-06-01,7794500.0,2020-04-01,7976200.0,2020-03-01,9904000.0
CPB,6778227900.288143,monthly,2026-05-01,101599965,2026-04-01,168719100,2026-03-01,250843500,2026-01-01,151517700,2025-12-01,155495100,2025-11-01,106329100,2025-10-01,118218800,2025-09-01,141591200,2025-08-01,120938200,2025-07-01,136512900,2025-06-01,118090100,2025-05-01,69432400,2025-03-01,90041500.0,2024-12-01,67142900.0,2023-12-01,69523800.0,2023-09-01,69187400.0,2023-06-01,69753500.0,2021-06-01,66854300.0,2020-09-01,73086300.0,2020-03-01,105409500.0
ORA,7135986857.24469,monthly,2026-05-01,17646177,2026-04-01,16186500,2026-03-01,22649700,2025-12-01,12631200,2025-10-01,13906200,2025-08-01,12480000,2024-12-01,18109600,2024-04-01,11875400,2023-10-01,11842500,2023-03-01,17114000,2022-11-01,16037700,2022-08-01,15201600,2022-07-01,19128400.0,2022-06-01,15749500.0,2021-04-01,20633900.0,2021-03-01,20960800.0,2021-02-01,13067500.0,2021-01-01,15676700.0,2020-11-01,15489100.0,2020-10-01,12125500.0
MORN,5881032979.207911,monthly,2026-05-01,8746325,2026-04-01,10548000,2026-03-01,11321200,2026-02-01,7019700,2026-01-01,7780900,2025-12-01,8911800,2025-11-01,6777600,2025-10-01,8592400,2025-09-01,10005400,2025-08-01,7486400,2025-07-01,7201200,2025-06-01,5167900,2025-05-01,4106100.0,2025-04-01,4425800.0,2025-03-01,4758500.0,2023-10-01,3793300.0,2023-09-01,9389600.0,2023-07-01,4286600.0,2023-06-01,4265000.0,2022-01-01,4432700.0
SYBT,2252304048.7396665,monthly,2026-04-01,3456600,2026-03-01,4768400,2026-01-01,2598600,2025-12-01,3313400,2025-11-01,3026600,2025-10-01,2556800,2025-07-01,2720400,2025-06-01,2996200,2025-04-01,2722000,2025-01-01,3411300,2024-12-01,3270700,2024-11-01,2634900,2024-10-01,4484700.0,2024-09-01,3537000.0,2024-07-01,2514800.0,2023-06-01,2752300.0,2023-05-01,2995300.0,2023-03-01,3570100.0,2022-06-01,3144500.0,2020-06-01,2704400.0
IHS,2764694691.0,monthly,2026-05-01,17236243,2026-04-01,18303600,2026-03-01,51236700,2026-02-01,10434800,2026-01-01,25949600,2025-12-01,20933100,2025-11-01,14909500,2025-09-01,10457700,2025-08-01,13474900,2025-07-01,18998100,2025-06-01,15658700,2025-05-01,31556300,2025-03-01,17020900.0,2024-08-01,16747900.0,2024-07-01,13092200.0,2024-03-01,14822900.0,2024-02-01,15845900.0,2023-12-01,10369700.0,2023-09-01,12210600.0,2021-10-01,18984700.0
TOWN,3351852435.9158587,monthly,2026-08-01,6066099,2026-05-01,7858145,2026-04-01,9014800,2026-03-01,14072000,2026-01-01,9582100,2025-12-01,8399900,2025-10-01,7856200,2025-09-01,7015300,2025-08-01,6942500,2025-07-01,6068800,2025-04-01,7338000,2024-11-01,5893200,2024-07-01,8065000.0,2024-04-01,5568200.0,2024-03-01,5615200.0,2023-07-01,5481500.0,2023-03-01,6194700.0,2022-03-01,6378600.0,2022-01-01,5377000.0,2020-03-01,6348000.0
PATH,5455809721.821752,monthly,2026-08-01,723951522,2026-07-01,593201819,2026-06-01,275792412,2026-05-01,510840691,2026-04-01,479430200,2026-03-01,829790800,2026-02-01,277940100,2026-01-01,530564400,2025-12-01,639208600,2025-11-01,308730800,2025-10-01,774799700,2025-09-01,375134400,2025-07-01,280574000.0,2025-04-01,334487700.0,2025-03-01,304416000.0,2024-06-01,261152600.0,2024-05-01,256019100.0,2023-12-01,275324500.0,2023-06-01,256653500.0,2023-05-01,256613100.0
RHI,3351137917.926221,monthly,2026-04-01,65682900,2026-03-01,72728900,2026-02-01,35020100,2026-01-01,55477300,2025-12-01,37849600,2025-11-01,52707800,2025-10-01,51424500,2025-09-01,35516500,2025-08-01,38905400,2025-07-01,49494000,2025-06-01,42182600,2025-04-01,44010400,2025-03-01,36204100.0,2024-09-01,30886600.0,2024-06-01,60339700.0,2024-05-01,37170800.0,2022-10-01,31121300.0,2020-06-01,34898700.0,2020-04-01,43432900.0,2020-03-01,38122100.0
COCO,4209773159.607874,monthly,2026-05-01,19076539,2026-04-01,31772500,2026-03-01,34951200,2025-11-01,17947700,2025-10-01,21561900,2025-09-01,26696800,2025-08-01,15939200,2025-07-01,16465700,2025-05-01,16864100,2025-04-01,19241700,2024-07-01,15406300,2024-02-01,16359300,2024-01-01,18349100.0,2023-11-01,19456400.0,2023-10-01,15448900.0,2023-08-01,16895400.0,2023-05-01,19755100.0,2021-12-01,17645100.0,2021-11-01,20427000.0,2021-10-01,15349700.0
CAG,6736395142.502177,monthly,2026-05-01,196359537,2026-04-01,317811600,2026-03-01,349391700,2026-01-01,266329100,2025-12-01,212236400,2025-11-01,185929800,2025-10-01,277512600,2025-09-01,225275600,2025-08-01,251719900,2025-07-01,279007800,2025-06-01,160462300,2025-05-01,145830400,2025-04-01,135877300.0,2025-03-01,135016600.0,2025-02-01,114302400.0,2024-04-01,123576300.0,2024-01-01,128512300.0,2023-10-01,126093400.0,2022-03-01,138080800.0,2020-03-01,156036200.0
GPGI,4365313301.792818,monthly,2026-06-01,41985100,2026-05-01,71492200,2026-04-01,70582900,2026-03-01,133515800,2026-02-01,52034600,2026-01-01,45119800,2025-12-01,21862000,2025-11-01,24978900,2025-09-01,21434000,2025-08-01,25210600,2025-06-01,16524800,2025-05-01,18545500,2025-03-01,24889000.0,2025-02-01,26660028.0,2025-01-01,22182013.0,2024-12-01,22737781.0,2024-11-01,21771812.0,2024-10-01,22074740.0,2024-09-01,29660179.0,2024-08-01,31107509.0
XRAY,2205596809.7142854,monthly,2026-05-01,96554975,2026-04-01,65906100,2026-03-01,103786000,2026-01-01,83217400,2025-12-01,75530700,2025-11-01,82591000,2025-10-01,71469800,2025-09-01,65486800,2025-08-01,82809800,2025-05-01,68473100,2025-04-01,67858300,2025-03-01,70484200,2024-11-01,95923700.0,2024-08-01,71654800.0,2024-05-01,73880200.0,2024-04-01,99840100.0,2024-02-01,76162500.0,2023-11-01,98750400.0,2023-10-01,71017500.0,2020-03-01,88601800.0
BXSL,5581321093.516694,monthly,2026-05-01,36790861,2026-04-01,56519400,2026-03-01,63321600,2026-02-01,24633200,2026-01-01,36819600,2025-12-01,41895300,2025-11-01,29070700,2025-10-01,57245500,2025-09-01,48815200,2025-08-01,22475100,2025-04-01,40527400,2025-03-01,22104900,2025-01-01,21548900.0,2024-12-01,21479000.0,2024-08-01,25144200.0,2024-05-01,21299700.0,2024-01-01,22269000.0,2023-12-01,25712100.0,2023-11-01,25652900.0,2023-03-01,26051500.0
LAZ,3949320048.920729,monthly,2026-05-01,21282824,2026-04-01,27482400,2026-03-01,37455400,2026-01-01,21680800,2025-12-01,20487500,2025-10-01,20500200,2025-07-01,23457000,2025-05-01,20057700,2025-04-01,33620800,2025-03-01,27167800,2025-01-01,21872500,2024-07-01,25701000,2024-03-01,26872100.0,2024-02-01,25114100.0,2024-01-01,26900500.0,2023-11-01,20834700.0,2023-03-01,19366900.0,2022-03-01,22133800.0,2021-03-01,19616300.0,2020-03-01,24860200.0
CECO,5365486195.383531,monthly,2026-08-01,11220936,2026-05-01,12449262,2026-04-01,11537500,2026-03-01,15899700,2025-11-01,7111100,2025-10-01,14008800,2025-09-01,13266500,2025-08-01,9072700,2025-04-01,7102100,2024-11-01,7470300,2024-07-01,7449100,2024-06-01,7056800,2024-03-01,7700500.0,2023-11-01,8128400.0,2023-06-01,10554700.0,2023-03-01,9879300.0,2023-02-01,8576500.0,2023-01-01,8480800.0,2022-08-01,8653100.0,2022-06-01,6988100.0
PTY,2501386656.0,monthly,2026-08-01,14498763,2026-05-01,16450201,2026-04-01,20821300,2026-03-01,35593700,2026-01-01,20337500,2025-12-01,31206700,2025-11-01,18446700,2025-10-01,28595000,2025-09-01,13752200,2025-07-01,13903300,2025-04-01,27424800,2025-03-01,13737500,2024-10-01,14628500.0,2024-08-01,14077600.0,2024-04-01,18749500.0,2021-12-01,14748700.0,2021-09-01,20906600.0,2020-04-01,16423300.0,2020-03-01,26794100.0,2020-02-01,13733600.0
NBHC,2026784577.347787,monthly,2026-04-01,8062500,2026-03-01,16463700,2026-01-01,9404400,2025-12-01,7085100,2025-11-01,5436000,2025-10-01,7863700,2025-09-01,8032800,2025-08-01,6934700,2025-07-01,6442300,2025-04-01,7039600,2025-03-01,6121700,2024-07-01,5801700,2024-06-01,5689600.0,2023-06-01,6360600.0,2023-03-01,7795000.0,2023-01-01,5452100.0,2022-12-01,9694600.0,2022-11-01,5474800.0,2020-04-01,5438200.0,2020-03-01,6719800.0
OBDC,5370025127.044945,monthly,2026-08-01,56694486,2026-05-01,57716794,2026-04-01,94278100,2026-03-01,148498800,2026-02-01,71966800,2026-01-01,74451300,2025-12-01,95110400,2025-11-01,138016300,2025-10-01,128040500,2025-09-01,76433100,2025-07-01,59425700,2025-05-01,54591100,2025-04-01,95951600.0,2025-03-01,94167800.0,2025-02-01,62684800.0,2025-01-01,59701200.0,2024-08-01,54652200.0,2022-05-01,66264300.0,2022-04-01,54721000.0,2022-03-01,58243700.0
GTLB,4909923047.586395,monthly,2026-06-01,78131621,2026-05-01,92233878,2026-04-01,129927600,2026-03-01,157357500,2026-01-01,105528900,2025-12-01,107111100,2025-11-01,67267900,2025-10-01,102815500,2025-09-01,125587100,2025-08-01,94980900,2025-07-01,80979200,2025-06-01,127510200,2025-04-01,62205100.0,2025-03-01,61990800.0,2024-12-01,78955700.0,2024-06-01,70719800.0,2024-03-01,87574000.0,2023-12-01,76070600.0,2023-06-01,91167900.0,2023-03-01,94357200.0
CHE,6149626431.245812,monthly,2026-05-01,3264716,2026-04-01,5524500,2026-03-01,6631800,2026-01-01,3160300,2025-12-01,3044200,2025-11-01,2792700,2025-10-01,4827400,2025-09-01,4212200,2025-08-01,3600200,2025-07-01,3846400,2025-06-01,3432500,2025-05-01,2628100,2025-04-01,3002000.0,2025-03-01,2707800.0,2024-07-01,2340800.0,2021-03-01,2475800.0,2020-06-01,2678000.0,2020-05-01,2310100.0,2020-04-01,2659700.0,2020-03-01,3462900.0
GLNG,5055081694.916284,monthly,2026-03-01,74646200,2025-06-01,33215700,2025-05-01,40682200,2025-04-01,40555300,2025-03-01,49570700,2024-03-01,31172000,2022-08-01,31779200,2022-06-01,34428200,2022-05-01,36793500,2022-03-01,53108200,2021-05-01,39347200,2021-04-01,31123600,2021-03-01,41588900.0,2021-01-01,49387900.0,2020-12-01,40027100.0,2020-10-01,37641600.0,2020-09-01,63685200.0,2020-04-01,39910200.0,2020-03-01,47204200.0,2020-02-01,33684700.0
BETA,3853625520.231105,monthly,2026-08-01,24682097,2026-07-31,1160098,2026-07-17,694128,2026-07-01,9703912,2026-06-01,33268700,2026-05-01,41236600,2026-04-01,25723800,2026-03-01,44146800,2026-02-01,26410800,2026-01-01,14652200,2025-12-01,18940600,2025-11-01,40367200,,,,,,,,,,,,,,,,
LAUR,5195994003.77863,monthly,2026-04-01,28860600,2026-03-01,60317100,2025-12-01,26481200,2025-10-01,25296700,2025-07-01,27433700,2023-06-01,26915000,2023-01-01,27581300,2022-12-01,27539600,2022-11-01,55630200,2022-05-01,27311000,2022-03-01,44651300,2022-02-01,34008200,2021-12-01,32727300.0,2021-11-01,28356000.0,2021-10-01,25423100.0,2021-09-01,35093500.0,2021-01-01,24770400.0,2020-09-01,28983000.0,2020-04-01,26294100.0,2020-03-01,35198100.0
BEPC,5568330506.614833,monthly,2026-08-01,22391224,2026-05-01,24937573,2026-04-01,28702200,2026-03-01,34161100,2025-11-01,26302600,2025-10-01,26112100,2025-06-01,20610300,2025-04-01,25633600,2025-03-01,21800700,2025-01-01,24370300,2024-10-01,24123400,2024-05-01,25330500,2024-04-01,23519000.0,2024-02-01,27130900.0,2023-11-01,21006600.0,2023-10-01,26656800.0,2021-06-01,32635800.0,2021-03-01,25040900.0,2021-02-01,31734100.0,2020-08-01,23020500.0
GTY,2055878967.846608,monthly,2026-04-01,8790000,2026-03-01,11426900,2026-01-01,9394200,2025-12-01,8997000,2025-11-01,7000500,2025-10-01,7717400,2025-07-01,9454000,2025-06-01,7328100,2025-05-01,6898200,2025-04-01,9937800,2025-03-01,7575400,2024-07-01,10283900,2023-12-01,11032000.0,2023-11-01,6840500.0,2023-10-01,7172800.0,2023-06-01,8465100.0,2023-03-01,11055900.0,2022-12-01,7934500.0,2022-11-01,7877300.0,2022-02-01,6874800.0
SEB,4538104571.527796,monthly,2026-08-01,184251,2026-06-01,65671,2026-05-01,105710,2026-04-01,237600,2026-03-01,455400,2026-02-01,160600,2026-01-01,378300,2025-12-01,281400,2025-11-01,208900,2025-06-01,56200,2025-02-01,56000,2024-12-01,58800,2024-11-01,51800.0,2024-10-01,62400.0,2024-07-01,64600.0,2024-06-01,54000.0,2024-05-01,92700.0,2024-04-01,78600.0,2024-03-01,75400.0,2023-12-01,56500.0
PIPR,5409286251.03554,monthly,2026-08-01,5302654,2026-07-01,5282655,2026-06-01,3818352,2026-05-01,10487501,2026-04-01,12340700,2026-03-01,17723400,2025-12-01,2924400,2025-10-01,4574300,2025-08-01,2997800,2025-07-01,3563300,2025-06-01,3235600,2025-05-01,3072900,2025-04-01,3777900.0,2025-03-01,2959500.0,2024-07-01,3505100.0,2023-03-01,3548600.0,2022-04-01,3157800.0,2022-03-01,3131900.0,2020-06-01,3755300.0,2020-03-01,3568300.0
HTGC,2915307609.0958004,monthly,2026-05-01,30916285,2026-04-01,37075000,2026-03-01,61805300,2025-10-01,31030400,2025-05-01,32343300,2025-04-01,29292200,2025-03-01,34030100,2024-11-01,26647600,2024-08-01,34357200,2023-11-01,27523000,2023-08-01,30694800,2023-05-01,33566300,2023-04-01,36438100.0,2023-03-01,54170400.0,2022-06-01,30815600.0,2022-05-01,41081000.0,2022-03-01,26071200.0,2022-01-01,37919900.0,2020-04-01,26764200.0,2020-03-01,45639200.0
PB,7499554509.045517,monthly,2026-07-01,15516994,2026-04-01,20426400,2026-03-01,27303300,2026-02-01,14689800,2026-01-01,23248500,2025-12-01,19397800,2025-11-01,17698000,2025-10-01,25639500,2025-09-01,22085400,2025-08-01,20216800,2025-07-01,18281800,2025-04-01,16445800,2024-07-01,16650500.0,2023-10-01,15922500.0,2023-07-01,21301300.0,2023-06-01,14421600.0,2023-05-01,17292100.0,2023-03-01,24397800.0,2020-04-01,18480000.0,2020-03-01,26967400.0
HTO,2539284413.351555,monthly,2026-05-01,7513338,2026-04-01,13593300,2026-03-01,17374800,2026-01-01,6625200,2025-12-01,9119000,2025-11-01,6675800,2025-10-01,7328700,2025-07-01,5665000,2025-05-01,5713200,2025-04-01,6473300,2025-03-01,5138700,2025-02-01,5301700,2025-01-01,6005400.0,2024-12-01,5332200.0,2024-10-01,5378900.0,2023-07-01,6483800.0,2023-03-01,6689800.0,2023-02-01,4944800.0,2023-01-01,10891600.0,2022-12-01,14649600.0
NESR,2847926560.8539658,monthly,2026-08-01,27558267,2026-07-01,17288447,2026-06-01,8841695,2026-05-01,32507102,2026-04-01,38758400,2026-03-01,57874900,2026-02-01,11109100,2026-01-01,23548300,2025-12-01,18309200,2025-11-01,21880300,2025-10-01,24576000,2025-09-01,15226000,2025-08-01,15573800.0,2025-07-01,16809900.0,2025-06-01,21622600.0,2025-05-01,6805200.0,2025-04-01,8176900.0,2025-03-01,4905800.0,2025-01-01,3697500.0,2024-10-01,4847600.0
WHR,2526805334.5193424,monthly,2026-08-01,27655604,2026-05-01,62835600,2026-04-01,46064800,2026-03-01,68031200,2026-01-01,33935500,2025-12-01,26552700,2025-11-01,28831000,2025-10-01,32035400,2025-09-01,26617600,2025-07-01,48696200,2025-06-01,26894200,2025-04-01,32302200,2024-07-01,25750300.0,2024-06-01,32979100.0,2024-05-01,29986100.0,2024-04-01,30780100.0,2024-03-01,37133300.0,2022-04-01,27748400.0,2022-03-01,27657000.0,2020-03-01,35571200.0
ESTC,5846239484.432836,monthly,2026-04-01,35940400,2026-03-01,50712700,2025-11-01,43239200,2025-10-01,38733900,2025-09-01,37317100,2025-08-01,48093900,2025-06-01,39404300,2025-05-01,48054400,2025-04-01,39602100,2024-11-01,36246500,2024-03-01,35041100,2023-12-01,41420600,2022-12-01,35889300.0,2022-11-01,34578400.0,2022-06-01,37041900.0,2022-05-01,34892300.0,2022-01-01,42515700.0,2021-12-01,37113800.0,2020-06-01,42155900.0,2020-03-01,39397500.0
KRMN,6151870483.829695,monthly,2026-08-01,30843215,2026-07-17,6910959,2026-07-01,20284389,2026-06-01,23442468,2026-05-01,33769143,2026-04-01,34938700,2026-03-01,49091200,2026-02-01,16279500,2026-01-01,38241600,2025-12-01,38879900,2025-11-01,37537500,2025-10-01,26256300,2025-09-01,37243500.0,2025-08-01,26631300.0,2025-07-01,47162900.0,2025-06-01,20739000.0,2025-05-01,15748000.0,2025-04-01,21872000.0,2025-03-01,18209600.0,2025-02-01,23148200.0
MHD,2043990000.0,monthly,2026-08-01,3425998,2026-07-01,3778171,2026-05-01,6523088,2026-04-01,8787700,2026-03-01,9188400,2025-12-01,4073500,2025-10-01,3125000,2024-12-01,3057500,2024-01-01,3134000,2023-12-01,3663700,2023-11-01,3331900,2023-10-01,3066700,2023-09-01,3259500.0,2023-05-01,3026800.0,2022-12-01,6677700.0,2022-11-01,4313600.0,2022-10-01,4319800.0,2022-09-01,3307800.0,2022-05-01,3974800.0,2022-04-01,3925400.0
FDS,8442549791.893699,monthly,2026-08-01,8579535,2026-07-01,8244985,2026-05-01,13620021,2026-04-01,19902600,2026-03-01,21800700,2026-02-01,12840200,2026-01-01,11956500,2025-12-01,17324900,2025-11-01,17525600,2025-10-01,19167800,2025-09-01,16541900,2025-08-01,9053900,2025-06-01,8648700.0,2024-09-01,7555800.0,2024-06-01,7725100.0,2023-06-01,7595000.0,2023-03-01,7266700.0,2022-03-01,7611700.0,2021-12-01,12135100.0,2020-03-01,12281900.0
DNOW,2473498129.743495,monthly,2026-08-01,34530008,2026-05-01,52848412,2026-04-01,58562600,2026-03-01,77353400,2026-01-01,50715600,2025-12-01,39886900,2025-11-01,66850200,2025-10-01,26010800,2025-07-01,32168200,2024-03-01,30383900,2024-02-01,25588600,2021-11-01,41884300,2021-10-01,52059700.0,2021-01-01,27616700.0,2020-12-01,28005100.0,2020-10-01,34161700.0,2020-09-01,37251600.0,2020-06-01,52193100.0,2020-04-01,30887000.0,2020-03-01,37009500.0
CRGY,3342146494.59802,monthly,2026-08-01,66482926,2026-05-01,125072298,2026-04-01,144071400,2026-03-01,249787800,2026-01-01,126970200,2025-12-01,118176800,2025-11-01,124402900,2025-10-01,100815900,2025-09-01,123357200,2025-08-01,94148200,2025-07-01,60140800,2025-06-01,71620600,2025-05-01,78725100.0,2025-04-01,89412300.0,2025-03-01,98025800.0,2024-12-01,102869400.0,2024-10-01,101321800.0,2024-08-01,54288200.0,2024-07-01,68225000.0,2024-05-01,58191700.0
AUGO,5369213974.861442,monthly,2026-08-01,10023126,2026-07-31,870121,2026-07-17,787524,2026-07-01,9276722,2026-06-01,4994139,2026-05-01,10973048,2026-04-01,19697800,2026-03-01,21430800,2026-02-01,9950400,2026-01-01,20119300,2025-12-01,13778000,2025-11-01,9071300,2025-10-01,13486100.0,2025-09-01,7609900.0,2025-08-01,3100700.0,2025-07-01,5176400.0,,,,,,,,
FBIN,5482725199.571859,monthly,2026-05-01,47718065,2026-04-01,50666500,2026-03-01,69129800,2026-01-01,38415500,2025-11-01,35113100,2025-10-01,33897400,2025-08-01,35814300,2025-07-01,47198100,2025-06-01,37051000,2025-05-01,64653000,2025-04-01,45977600,2025-02-01,37165200,2024-07-01,37545900.0,2022-12-01,65824497.0,2022-10-01,37015290.0,2022-05-01,39163878.0,2022-04-01,46599228.0,2022-03-01,38303460.0,2020-04-01,42353649.0,2020-03-01,47550789.0
MMSI,4279042774.8221097,monthly,2026-08-01,13395141,2026-05-01,14830629,2026-04-01,12963000,2026-03-01,19589000,2026-01-01,16040200,2025-12-01,12779400,2025-11-01,13243100,2025-10-01,11801000,2025-09-01,16313900,2025-07-01,17221700,2025-06-01,11288600,2025-05-01,12803000,2025-04-01,19247600.0,2025-03-01,14858500.0,2025-02-01,10647700.0,2025-01-01,10857200.0,2024-01-01,15829200.0,2023-12-01,16404900.0,2020-04-01,11174700.0,2020-03-01,16411600.0
